id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
9459456,Bel appartement rénové de 50m2,49019563,Tristan,,1er Arrondissement,45.77155,4.82693,Entire home/apt,250,365,0,,,1,0,0,
9459836,Canut 6 personnes vue Fourviere,49020176,Hugo,,1er Arrondissement,45.77066,4.8167,Entire home/apt,250,365,0,,,1,0,0,
9460883,Appartement Quai de Saône,36444290,Grégoire,,2e Arrondissement,45.76439,4.83253,Entire home/apt,500,365,0,,,1,0,0,
9462281,Appartement ancien centre ville,48797313,Françoise,,6e Arrondissement,45.76678,4.84364,Entire home/apt,250,365,0,,,1,0,0,
9462862,Appartement Lyon 1er Hyper Centre,49037171,Amélie,,1er Arrondissement,45.77071,4.82925,Entire home/apt,190,365,0,,,1,0,0,
9466272,Appartement agréable 10min Part Dieu,49058342,Julie,,3e Arrondissement,45.7533,4.85756,Entire home/apt,150,365,42,2020-03-10,0.69,1,0,0,
9467240,Appartement 100m² quai de Saône,9529833,Coco,,5e Arrondissement,45.76665,4.82604,Entire home/apt,400,365,0,,,1,0,0,
9467578,"Fête des Lumières, proche Terreaux",23446920,Alexandra,,1er Arrondissement,45.77086,4.82592,Entire home/apt,140,365,0,,,1,0,0,
9467750,"Espace calme, proche du Vieux Lyon",49066389,Annick,,5e Arrondissement,45.75621,4.81675,Entire home/apt,130,365,0,,,1,0,0,
9467810,Super T4 pour Fête des Lumières,4271690,Natalie,,7e Arrondissement,45.7311,4.83749,Entire home/apt,250,365,0,,,3,0,0,
9468332,Studio Cosy Centre Lyon.,36987192,Anne,,7e Arrondissement,45.75008,4.84615,Entire home/apt,40,365,3,2016-06-25,0.04,1,0,0,
9468371,Nice Room in quasi/quiet/place,11832747,Yan,,2e Arrondissement,45.74539,4.82227,Private room,26,1,46,2021-05-03,0.62,2,255,6,
9468693,"belle vue, coeur de la croix rousse",37655017,Delphine,,4e Arrondissement,45.77676,4.83563,Entire home/apt,90,2,2,2016-12-11,0.03,1,362,0,2222999955113
9468697,"Lyon presqu'île, au coeur des Lumières !",49071921,Romain,,1er Arrondissement,45.76735,4.83426,Entire home/apt,180,365,1,2017-03-17,0.02,1,0,0,
9470107,120m2 typical district Croix-Rousse,49080209,Thomas,,4e Arrondissement,45.77663,4.83285,Entire home/apt,91,3,93,2021-11-14,1.27,1,169,9,6938412656216
9470680,Bel appartement au coeur des pentes,31514402,Audrey,,1er Arrondissement,45.76995,4.83219,Entire home/apt,80,365,0,,,1,0,0,
9472290,80m2 dans les Pentes de la X-Rousse,49092508,Savannah,,1er Arrondissement,45.76999,4.83601,Entire home/apt,150,365,1,2016-12-11,0.02,1,0,0,
9473141,Appartement charmant proche centre,42304095,Lyes,,3e Arrondissement,45.75229,4.85252,Entire home/apt,200,365,0,,,1,0,0,
9473294,Appartement dans le Vieux Lyon !,49097777,Marie,,5e Arrondissement,45.7586,4.82493,Entire home/apt,200,365,0,,,1,0,0,
9474252,"LYON 6eme, vue sur Fourvière",14804889,Lucas,,3e Arrondissement,45.76295,4.84166,Entire home/apt,59,365,1,2017-06-05,0.02,1,0,0,
9474253,Appartement Duplex moderne luxueux,40741354,Flavien,,2e Arrondissement,45.76216,4.83374,Entire home/apt,700,365,0,,,1,0,0,
9475014,Appartement Place Jean Macé - 65 m2,5757626,Simon & Julie,,7e Arrondissement,45.74609,4.8428,Entire home/apt,95,365,1,2017-12-10,0.02,1,0,0,
9475100,Le charme au coeur de Lyon,49108490,Maëlle,,1er Arrondissement,45.76893,4.82978,Entire home/apt,100,365,7,2018-12-09,0.11,1,0,0,
9475142,Lovely appartment Lyon Croix Rousse,6072396,Karine,,4e Arrondissement,45.77973,4.8301,Shared room,70,1,0,,,1,0,0,
9481695,Appartement calme dans le centre de Lyon,17451485,Jean-Félix,,1er Arrondissement,45.76968,4.83474,Entire home/apt,72,2,6,2021-11-19,1.32,1,315,6,6938112994809
9481885,Appartement Quartier Monplaisir,48470072,Raphael,,8e Arrondissement,45.74033,4.87225,Entire home/apt,150,365,0,,,1,0,0,
9484600,Jacobins - Fête des Lumières,8050266,Naomi,,2e Arrondissement,45.76109,4.83274,Entire home/apt,320,365,0,,,1,0,0,
9484677,"Grand, cosy, au calme,PLACE BELLECOUR",10897309,Myriam,,2e Arrondissement,45.75893,4.83142,Entire home/apt,90,365,4,2019-12-08,0.06,1,0,0,
9486199,Appartement lumineux Lyon 7,9459876,Giulia,,7e Arrondissement,45.74936,4.84432,Entire home/apt,50,365,2,2016-03-30,0.03,1,0,0,
9489532,App. cosy en plein centre de Lyon,7552575,Gaétan,,1er Arrondissement,45.77088,4.82893,Entire home/apt,275,365,0,,,1,0,0,
9491007,Studio petit cosy avec mezzanine,49192066,Camille,,5e Arrondissement,45.75805,4.8231,Entire home/apt,36,365,0,,,1,0,0,
9491317,Joli 3 pièces vue sur Saône,20651056,Marie-Josèphe,,9e Arrondissement,45.77399,4.80785,Entire home/apt,76,1,240,2021-11-28,3.27,1,97,38,6938912923719
9491741,Appartement F3 Bellecour presqu'île,49119389,Laurence,,2e Arrondissement,45.75927,4.83686,Entire home/apt,90,365,0,,,1,0,0,
9492298,"",9342825,Pablo,,6e Arrondissement,45.77113,4.85745,Entire home/apt,60,365,4,2018-08-01,0.08,1,0,0,
9492793,Appartement Lyon6/Part-Dieu,49201286,Fahd,,6e Arrondissement,45.76599,4.85533,Entire home/apt,250,365,17,2019-07-04,0.25,1,364,0,
9501737,Lyon Centre Chaleureux Loft Canut,19891451,Bruno,,1er Arrondissement,45.77315,4.83512,Entire home/apt,79,365,2,2016-01-03,0.03,1,0,0,
9502071,Grand Loft,49245448,Arnaud,,9e Arrondissement,45.76731,4.81083,Entire home/apt,78,365,0,,,1,0,0,
9502221,Chambre en plein centre de Lyon,49246163,Mf,,2e Arrondissement,45.75487,4.83179,Private room,150,1,0,,,2,0,0,
9502797,APPART CANUT 120m2 HYPER CENTRE,47465746,Angelique,,1er Arrondissement,45.77246,4.83394,Entire home/apt,170,3,10,2021-11-04,0.20,1,9,2,6938113059442
9509223,T2 idéal fête des lumières,49274814,Benjamin,,3e Arrondissement,45.75362,4.84999,Entire home/apt,150,365,0,,,1,0,0,
9519365,Bel appartement en plein centre,9515471,Margaux,,2e Arrondissement,45.76435,4.83571,Entire home/apt,150,365,0,,,1,0,0,
9522827,"Studio meublé en duplex, presqu'île",48573026,Anne,,1er Arrondissement,45.76739,4.83545,Entire home/apt,80,365,0,,,1,0,0,
9525071,grand studio en plein centre calme.,49337624,Dav,,1er Arrondissement,45.76893,4.8176,Entire home/apt,150,365,7,2017-01-21,0.10,1,364,0,
9526266,Belle Chambre Fête de Lumières,4271690,Natalie,,7e Arrondissement,45.73182,4.83793,Private room,140,2,0,,,3,0,0,
9526636,Chambre Fête de Lumière,4271690,Natalie,,7e Arrondissement,45.73163,4.83677,Private room,120,2,0,,,3,0,0,
9536309,Studio cocooning,44928888,Caroline,,4e Arrondissement,45.78042,4.83773,Entire home/apt,55,365,0,,,1,0,0,
9536800,La Niche du Temple,49398711,Nicolas,,5e Arrondissement,45.76472,4.8277,Entire home/apt,81,3,257,2021-12-10,3.55,2,173,5,6938512490495
9537154,Grand appartement lumineux-Lyon 1er,49398852,Vincent,,1er Arrondissement,45.76871,4.81729,Private room,40,1,0,,,1,0,0,
9537620,Beautiful family apartment,5576245,Melody,,9e Arrondissement,45.767,4.81221,Entire home/apt,90,365,10,2016-11-25,0.14,2,0,0,
9538608,Joli studio Canut en plein coeur des pentes - Lyon,49405857,Céline,,1er Arrondissement,45.7729,4.83475,Entire home/apt,45,1,4,2017-12-11,0.08,1,0,0,6938112953039
9539913,Beautiful bedroom - downtown,5576245,Melody,,9e Arrondissement,45.76653,4.81267,Private room,29,4,4,2015-12-15,0.05,2,0,0,
9553786,Chambre à la Croix-Rousse,27268023,Florence,,4e Arrondissement,45.77421,4.81998,Private room,30,1,2,2015-12-06,0.03,1,0,0,
9585062,Appartement F3 Lumineux - 68 m2,11779423,Lisa,,7e Arrondissement,45.7454,4.85231,Entire home/apt,80,7,7,2019-02-01,0.10,1,344,0,6938812976602
9590557,Appartement Jacobins/Bellecour 2eme,20528293,Sandra,,2e Arrondissement,45.76035,4.83149,Entire home/apt,220,365,2,2016-03-30,0.03,1,0,0,
9590741,11th floor ! Comfy and bright 30 m2 appartment !,44474475,Céline,,6e Arrondissement,45.76688,4.85249,Entire home/apt,50,15,296,2021-10-31,4.04,2,61,13,6938612478491
9627283,Chambre spacieuse dans villa,18189468,Marie-Noëlle,,5e Arrondissement,45.76293,4.78733,Private room,60,5,4,2021-09-12,0.06,4,356,1,
9627923,Studio cosy proche quais du Rhône,48652696,Adeline,,7e Arrondissement,45.75391,4.84172,Entire home/apt,200,365,1,2015-12-06,0.01,1,0,0,
9644935,Appartement 62 m² hyper central,27875034,Margot,,6e Arrondissement,45.77057,4.84998,Entire home/apt,90,365,0,,,1,0,0,
9648973,Sur les hauteurs de Lyon,12202408,Zoé,,2e Arrondissement,45.76251,4.83298,Entire home/apt,65,365,0,,,1,0,0,
9661878,Charmant T2 au coeur de Lyon,17277472,Céline,,6e Arrondissement,45.77065,4.841,Entire home/apt,172,2,4,2021-11-01,0.05,1,176,1,6938613030995
9664938,Comfortable flat near the center !,24418607,Elsa,,7e Arrondissement,45.74859,4.846,Entire home/apt,30,365,2,2016-01-01,0.03,1,0,0,
9682274,Petit appartement cosy 45m² balcon,45350812,Charline,,7e Arrondissement,45.74389,4.84725,Entire home/apt,48,365,0,,,4,0,0,
9683946,Appart Haussmannien 95m2 Presqu'île,24338093,Charlotte,,2e Arrondissement,45.75112,4.82748,Private room,50,1,0,,,1,0,0,
9689404,Studio 20 m2 Quai de Rhône,50045319,Nicolas,,6e Arrondissement,45.76524,4.84402,Entire home/apt,39,365,6,2016-05-16,0.08,1,0,0,
9701005,Appartement lumineux et calme,42313751,Hubert,,6e Arrondissement,45.77147,4.84306,Private room,75,2,2,2016-12-13,0.03,1,0,0,
9705094,Perfect apartment Lyon Croix-Rousse,50112201,Pierre,,4e Arrondissement,45.77667,4.82625,Entire home/apt,142,30,127,2021-09-01,1.76,1,206,8,"Available with a mobility lease only (""bail mobilité"")"
9708881,"chambre dans appartement,  petit déjeuner compris",50127446,Valérie,,2e Arrondissement,45.76228,4.83348,Private room,72,1,140,2021-12-05,2.05,1,75,26,
9729507,Appartement avec jardin.,50207434,Ivana,,7e Arrondissement,45.7436,4.84661,Entire home/apt,100,365,0,,,1,0,0,
9730776,Sérénité assurée ds cette belle chambre sur jardin,46393864,Jocelyne,,8e Arrondissement,45.73103,4.86819,Private room,45,3,53,2021-11-26,0.76,1,221,7,
9755616,Chambre dans colocation étudiante,50312686,Gaetan,,3e Arrondissement,45.75832,4.8465,Private room,30,1,1,2016-01-20,0.01,1,0,0,
9766797,A cosy apartment in Lyon center,50360137,Kahina,,1er Arrondissement,45.76828,4.83829,Entire home/apt,50,365,8,2016-05-08,0.11,1,0,0,
9769779,chambre contemporaine en sous pente,50373602,Fabienne,,3e Arrondissement,45.75329,4.8527,Private room,44,2,1,2019-10-24,0.04,1,0,0,
9807016,Studio Cosy au coeur de Lyon,50525889,Khadi,,5e Arrondissement,45.75793,4.82494,Entire home/apt,20,365,16,2016-05-17,0.22,1,0,0,
9823119,Authentique appartement vieux Lyon,6946564,Sacha,,5e Arrondissement,45.76533,4.82653,Entire home/apt,140,365,0,,,1,0,0,
9837503,"Superbe 3 pièces R. Franklin, Lyon2",50659658,Delphine,,2e Arrondissement,45.75297,4.83181,Entire home/apt,200,2,15,2021-11-29,0.39,1,313,3,6938213075251
9838927,Beau T1 coeur de Lyon Part-Dieu,50665945,Anne,,6e Arrondissement,45.76771,4.85395,Entire home/apt,55,365,6,2017-02-11,0.09,1,0,0,
9858407,Appartement lumineux Garibaldi,50744493,Adèle,,3e Arrondissement,45.75115,4.85799,Entire home/apt,40,365,0,,,1,0,0,
9881137,Appartement cosy et chaleureux,48748083,Angélique,,8e Arrondissement,45.74163,4.87452,Entire home/apt,55,365,0,,,1,0,0,
9881382,Bel appartement quartier calme,50838803,Lara,,7e Arrondissement,45.7426,4.85032,Entire home/apt,42,365,1,2015-12-30,0.01,1,0,0,
9910723,Studio/ Appartement Lyon Part Dieu,50959141,Primerose,,8e Arrondissement,45.72907,4.86935,Entire home/apt,38,365,0,,,1,0,0,
9919066,63m2 quais du Rhône-Halles Bocuse,18338184,Isabelle,,3e Arrondissement,45.76263,4.84617,Entire home/apt,151,4,30,2020-08-31,0.44,1,247,0,6938312526678
9935495,Private Room in Large Apartment,44247299,Patrick,,7e Arrondissement,45.74797,4.85266,Private room,35,2,2,2016-02-04,0.03,1,0,0,
9937971,Nice&cosy double room near PartDieu,33656098,Françoise,,3e Arrondissement,45.75485,4.87341,Private room,23,1,8,2016-06-23,0.12,1,0,0,
9947147,Cosy studio :),51119565,Margaux,,7e Arrondissement,45.74653,4.83749,Entire home/apt,40,365,0,,,1,0,0,
9950659,Appartement avec garage Lyon 1er,39744618,Clarisse,,1er Arrondissement,45.76805,4.82853,Entire home/apt,90,365,1,2016-01-02,0.01,1,0,0,
9955107,"Appartement lumineux, plein centre",51156807,Mélanie,,1er Arrondissement,45.76664,4.83255,Entire home/apt,40,365,0,,,1,0,0,
9968860,The best sweet apartment,38172139,Kiyo,,8e Arrondissement,45.7447,4.86749,Entire home/apt,78,365,1,2016-01-02,0.01,2,0,0,
9969055,Appartement vu sur quai de Saône,36969166,Frédéric,,5e Arrondissement,45.76578,4.82163,Entire home/apt,75,365,0,,,1,0,0,
9969894,The best sweet apartment,38172139,Kiyo,,8e Arrondissement,45.74439,4.86745,Entire home/apt,60,365,0,,,2,0,0,
9986158,pour formateurs,51309156,Mélanie,,4e Arrondissement,45.78035,4.83482,Entire home/apt,37,365,0,,,1,0,0,
9992816,Quiet haven not far from center,4111419,Martine,,8e Arrondissement,45.73334,4.86568,Private room,40,7,7,2019-01-31,0.10,1,265,0,
9992862,Chambre privée / maison de ville,51339030,Hélène,,3e Arrondissement,45.74971,4.89421,Private room,41,3,9,2019-01-30,0.13,2,193,0,
10002375,Jolie chambre bleue très lumineuse,21126290,Veronique,,3e Arrondissement,45.74953,4.86468,Private room,27,1,19,2021-12-02,0.26,1,328,7,
10006331,chambre  conviviale saxe gambetta7e,51399333,Lyes,,7e Arrondissement,45.74933,4.84662,Private room,30,1,0,,,2,0,0,
10006393,Appartement de bon standing,51399333,Lyes,,7e Arrondissement,45.75294,4.84382,Entire home/apt,55,365,0,,,2,0,0,
10012717,Lit-Canapé  Garre Perrache,51424845,Jose,,2e Arrondissement,45.75191,4.8294,Shared room,20,1,0,,,1,0,0,
10034215,"Spacious flat, at the heart of ""le Vieux Lyon""",30061024,David,,5e Arrondissement,45.7635,4.82867,Entire home/apt,90,2,103,2021-11-29,1.99,1,301,23,6938512836628
10034265,F1 bis en plein centre de Lyon,24390208,Juliette,,1er Arrondissement,45.76966,4.83327,Entire home/apt,60,365,0,,,1,0,0,
10043851,"Appartement Canut, Lyon Croix Rouss",49841602,Estelle,,4e Arrondissement,45.77889,4.83426,Entire home/apt,40,365,5,2017-12-11,0.07,3,0,0,
10049898,94sqm DUPLEX IN THE HEART OF VIEUX LYON,414254088,All In Lyon,,5e Arrondissement,45.76275,4.82628,Entire home/apt,154,2,213,2021-12-04,3.20,55,336,28,6938512935905
10056144,Studio Presqu'Ile,46781456,Stéphane,,2e Arrondissement,45.76474,4.83193,Entire home/apt,149,1,80,2021-11-01,1.11,1,350,34,6938113034302
10068934,Le studio bleu,40696677,Malika,,1er Arrondissement,45.77374,4.83145,Entire home/apt,51,30,42,2019-06-20,0.58,1,78,0,"Available with a mobility lease only (""bail mobilité"")"
10080190,studio lyon centre,51724262,Redouane,,7e Arrondissement,45.74449,4.85356,Entire home/apt,22,365,3,2019-03-01,0.04,1,0,0,
10081670,"Chambre privée, Lyon 7 (Saxe-Gambetta / Garibaldi)",51732084,Anna,,3e Arrondissement,45.75336,4.85017,Private room,25,1,3,2018-03-16,0.06,1,0,0,
10086442,"Appart Spa romantique jacuzzi,sauna",51756713,Rudy,,7e Arrondissement,45.74391,4.84387,Entire home/apt,194,1,125,2021-11-18,1.83,3,343,29,6938712412544
10098568,Appartement cosy à Lyon 3,51823002,Sabrine,,3e Arrondissement,45.74536,4.88104,Entire home/apt,65,365,0,,,1,0,0,
10116559,"Grand T3, 6e arrondissement",46610557,Maude,,6e Arrondissement,45.77088,4.85097,Entire home/apt,100,365,0,,,2,0,0,
10127451,Charmant studio à Lyon,51973974,Mélina,,3e Arrondissement,45.76248,4.86795,Entire home/apt,30,365,7,2016-06-30,0.10,1,0,0,
10141697,Bel appartement Place Jean Macé,34987884,Nicolas,,7e Arrondissement,45.74676,4.84147,Entire home/apt,55,365,5,2018-11-26,0.08,1,0,0,
10161079,Studio en plein centre de Lyon,14245109,Perrine,,2e Arrondissement,45.75585,4.83096,Entire home/apt,53,365,0,,,1,0,0,
10172295,"65m² très agréable, équipé,lumineux",46610557,Maude,,6e Arrondissement,45.77363,4.84928,Entire home/apt,80,365,0,,,2,0,0,
10173951,Appartement au cœur de Lyon,47706045,Pauline,,1er Arrondissement,45.76904,4.83498,Private room,54,1,1,2016-01-01,0.01,1,0,0,
10187571,T2 ART DECO - LYON 7,41527837,Guillaume,,7e Arrondissement,45.75154,4.85101,Entire home/apt,60,365,2,2016-02-12,0.03,1,344,0,
10199910,Cosy flat 2rooms supercentral Rhône river bank,18469725,Charlotte,,3e Arrondissement,45.75853,4.84252,Entire home/apt,108,2,8,2019-01-06,0.11,1,0,0,6938312578148
10200570,Apt 6ème proche Brotteaux/Part-Dieu,21907834,Théo,,6e Arrondissement,45.76867,4.85435,Private room,23,4,3,2016-01-29,0.04,1,0,0,
10218006,Charmant loft au cœur de la Croix Rousse,23208191,Baptiste,,4e Arrondissement,45.7756,4.83086,Entire home/apt,55,365,30,2020-08-09,0.53,1,0,0,
10225236,"Maison ville Vieux Lyon, extraordinaire vue&jardin",7212199,Emma,,5e Arrondissement,45.75851,4.82616,Entire home/apt,414,2,89,2021-11-14,1.29,4,299,15,6938512588089
10234946,Calme et Confort au cœur de LYON,26786431,Béatrice,,1er Arrondissement,45.7697,4.83517,Entire home/apt,60,2,52,2021-11-29,0.72,1,206,5,6938113019058
10236243,Lyon Part-Dieu / Les Halles Bocuse,8560981,Benoit,,3e Arrondissement,45.7632,4.85079,Private room,50,1,0,,,1,0,0,
10240254,Bel appartement au coeur de Lyon,52631139,Bertrand,,7e Arrondissement,45.75307,4.84715,Entire home/apt,170,365,2,2016-04-11,0.03,1,0,0,
10259753,Chambre sympa au cœur des pentes !,31289378,Pascaline,,1er Arrondissement,45.77089,4.82516,Private room,20,1,2,2016-02-28,0.03,1,0,0,
10267762,"LE JACQUARD 60m2, for 2 to 8 people + GARAGE",49677956,Eric,,4e Arrondissement,45.77635,4.82346,Entire home/apt,200,1,67,2021-11-21,0.95,1,0,8,0693841800223
10277810,Appartement à deux pas de Perrache,29882527,Titouan,,2e Arrondissement,45.74711,4.8275,Entire home/apt,60,365,0,,,1,0,0,
10291152,Au pied de la tour,52941218,Touria,,6e Arrondissement,45.76483,4.84752,Entire home/apt,95,1,36,2019-12-08,0.52,1,361,0,6938612592022
10302708,Appartement calme en centre-ville,21547882,Claudie,,1er Arrondissement,45.76742,4.83122,Entire home/apt,370,2,0,,,1,364,0,6938113087750
10302811,Joli T1 refait à neuf cœur Monplaisir,53010052,Fred,,8e Arrondissement,45.74461,4.87025,Entire home/apt,40,365,1,2017-12-15,0.02,1,0,0,
10305185,"Le 7°Ciel, superbe rooftop privé avec terrasse",53022409,Dominique,,7e Arrondissement,45.74723,4.84685,Private room,56,2,234,2021-12-09,3.38,1,24,33,
10322584,Chambre à louer Monplaisir.,33490883,Christine,,8e Arrondissement,45.74034,4.86741,Private room,45,1,99,2021-06-22,1.46,1,343,1,
10330187,Chambre individuelle prox Part Dieu,32782569,Marie-Pierre,,3e Arrondissement,45.761433,4.850881,Private room,27,4,53,2021-11-26,0.74,3,69,11,
10376719,Joli studio 4 pers. centre ville,43078358,Tara,,1er Arrondissement,45.77047,4.83343,Entire home/apt,53,365,0,,,1,0,0,
10377558,Maison dans Lyon proximité Part dieu,53418742,Claire,,3e Arrondissement,45.75252,4.87219,Entire home/apt,161,2,49,2021-11-07,0.75,2,0,9,6938312600716
10384126,Appartement agréable,53455173,Romain,,7e Arrondissement,45.74766,4.85781,Entire home/apt,25,365,1,2016-01-15,0.01,1,0,0,
10395305,Chambre sympa en Centre Ville,31844055,Sarah,,3e Arrondissement,45.76253,4.84168,Private room,25,3,0,,,1,0,0,
10400496,Charmant T2 à Jean Macé,36649553,Diane,,7e Arrondissement,45.74986,4.84159,Entire home/apt,40,365,5,2016-05-08,0.07,1,0,0,
10406059,Flat in Croix Rousse !,40128555,Marion,,4e Arrondissement,45.77866,4.8315,Private room,30,1,1,2016-01-14,0.01,1,0,0,
10420548,Superbe T1 80 m2 vue Rhône,53669555,Carole,,4e Arrondissement,45.77617,4.83954,Entire home/apt,81,365,2,2016-02-25,0.03,1,0,0,
10421551,Appartement Calme / Croix Rousse,8140307,Agathe,,1er Arrondissement,45.77371,4.83041,Entire home/apt,100,365,0,,,1,0,0,
10433635,Beautiful and quiet studio Terreaux-Pizay,49843958,Alexandre,,2e Arrondissement,45.76467,4.83573,Entire home/apt,56,30,186,2020-08-16,2.59,1,0,0,"Available with a mobility lease only (""bail mobilité"")"
10441439,QUADRAVERDE,28439302,Brice,,5e Arrondissement,45.75529,4.7902,Entire home/apt,75,1,98,2021-11-23,1.36,3,338,33,Exempt - hotel-type listing
10446129,Chambre privée à 50m des Terreaux,10121163,Aurelie,,1er Arrondissement,45.76546,4.8333,Private room,32,1,17,2017-01-25,0.24,1,0,0,
10467710,Beau T2 Parc Tête D'Or,30156280,Nadia,,6e Arrondissement,45.77139,4.85087,Entire home/apt,81,2,29,2021-10-30,0.41,1,0,2,6938613067718
10471570,Le Cosy St Jean***,26782590,Bénédicte,,5e Arrondissement,45.76236,4.82889,Entire home/apt,129,2,177,2021-12-05,2.50,1,338,36,6938512428238
10483372,Cosy apartment in Croix-Rousse,19017259,Priscilla,,1er Arrondissement,45.77063,4.83035,Entire home/apt,65,365,12,2018-12-09,0.17,1,0,0,
10484463,Appartement Lyon terreaux 50 M2,43677920,Laurent,,1er Arrondissement,45.77089,4.83691,Entire home/apt,44,3,27,2018-02-01,0.38,1,0,0,2205690018609
10497367,Appartement de charme Lyon centre,7202933,Florent,,5e Arrondissement,45.76242,4.82731,Entire home/apt,45,365,21,2016-07-24,0.29,1,0,0,
10508535,Appartement calme au coeur de Lyon,40271007,Caroline Et Ambroise,,7e Arrondissement,45.75294,4.84834,Entire home/apt,65,365,2,2016-10-09,0.03,1,0,0,
10530874,HYPER CENTRE PRESQU'ILE,54303962,Agnes,,2e Arrondissement,45.75074,4.83058,Private room,40,2,0,,,1,0,0,
10535179,An comfortable apartment in the heart of the 7th,54313542,Martine,,7e Arrondissement,45.74689,4.84595,Entire home/apt,75,4,8,2019-09-29,0.12,1,193,0,6938712636733
10555411,Apt familial au parc Tête d'Or,54442648,Pascal & Armelle,,6e Arrondissement,45.77411,4.8513,Entire home/apt,90,3,18,2020-08-17,0.28,1,0,0,6938612906182
10594071,Petit appartement cosy 45m² balcon,45350812,Charline,,7e Arrondissement,45.74496,4.84717,Entire home/apt,35,365,0,,,4,0,0,
10613187,Loft en centre ville,48934492,Clemence,,4e Arrondissement,45.77481,4.8401,Entire home/apt,200,365,11,2016-07-15,0.15,1,0,0,
10621568,QUAI DE SAÔNE - VUE FOURVIERE,54820172,Emmanuel,,1er Arrondissement,45.76536,4.83034,Entire home/apt,145,3,145,2021-10-31,2.04,1,187,5,6938112536731
10654876,The Croix-Rousse belvedere,51250642,Benjamin,,1er Arrondissement,45.77366,4.82733,Entire home/apt,80,2,5,2017-12-30,0.07,1,0,0,6938113030144
10672414,Chambre charmante au coeur de Lyon,27476862,Margaux & Alex,,2e Arrondissement,45.75779,4.83541,Private room,65,1,23,2019-07-10,0.33,1,0,0,
10690783,"Cosy 1 bedroom appartment, 35m2",19409553,Jonas,,7e Arrondissement,45.74905,4.84194,Entire home/apt,40,365,7,2017-12-10,0.10,1,0,0,
10694818,appartement calme dans 5eme,17769643,Chantal,,5e Arrondissement,45.75851,4.78933,Entire home/apt,52,365,0,,,1,0,0,
10713156,Appartement T3 Lyon 5°,41291897,Laurence,,5e Arrondissement,45.75523,4.79672,Entire home/apt,74,1,429,2021-12-05,6.09,1,175,72,6938512916010
10719759,Charming old flat in very center,24907636,Julie,,1er Arrondissement,45.76584,4.8358,Private room,28,2,28,2018-07-08,0.39,1,0,0,
10756347,BATEAU FRIPONNE : une adresse insolite à LYON,55623326,David & Christian,,2e Arrondissement,45.748,4.81941,Private room,58,1,449,2021-12-09,6.82,1,260,84,
10762923,T2 charmant avec petit balcon,55660640,Laure,,3e Arrondissement,45.75771,4.84946,Entire home/apt,50,365,13,2016-10-24,0.18,1,0,0,
10765760,"Bel appart haussmanien, Presqu'Ile",27254137,Xavier,,2e Arrondissement,45.75244,4.82502,Entire home/apt,100,365,0,,,1,0,0,
10784437,Vous apprécierez le charme de La petite Savane !,53798343,Beatrice,,3e Arrondissement,45.74514,4.87732,Entire home/apt,60,365,68,2020-05-15,0.96,1,0,0,
10793784,Delightful studio in Lyon Cordeliers,414254088,All In Lyon,,2e Arrondissement,45.7637,4.83348,Entire home/apt,77,2,161,2021-12-05,2.28,55,361,27,6938012485486
10797203,Location Chambre dans appartement,51121766,Jolan,,3e Arrondissement,45.75085,4.875,Private room,15,1,0,,,1,0,0,
10797219,Big flat 60m2 in the center of Lyon,52286252,Laura,,6e Arrondissement,45.76696,4.8555,Entire home/apt,60,365,0,,,1,0,0,
10798596,Belle chambre de 20 m2 presqu'île,55889463,Johanna Et Vincent,,2e Arrondissement,45.76141,4.83668,Private room,66,1,25,2019-07-04,0.35,1,344,0,
10798895,"Centre ville, Vue unique quais de Saône, 90 m2",55889541,Jean Philippe,,2e Arrondissement,45.75336,4.82732,Entire home/apt,132,2,39,2021-12-05,0.69,1,90,14,6938213032689
10800889,Superbe 150m2 à cité internationale,54946225,Jean Paul,,6e Arrondissement,45.78413,4.8494,Entire home/apt,230,2,55,2020-12-29,0.78,1,339,2,6938612848873
10806312,Sous les toits de Lyon,52760720,Amandine,,7e Arrondissement,45.73945,4.85225,Entire home/apt,36,365,0,,,1,0,0,
10841323,"LUGDUN'HOME - Terreaux ""côté cour""",56149773,Guillaume,,1er Arrondissement,45.76724,4.83083,Entire home/apt,92,3,108,2021-07-25,1.52,5,329,9,6938112602552
10850835,"LUGDUN'HOME Terreaux ""côté Place""",56149773,Guillaume,,1er Arrondissement,45.76757,4.83069,Entire home/apt,81,3,87,2021-10-17,1.23,5,257,8,6938112602651
10851904,Un Canut au cœur de la Croix-Rousse,5414412,Jean-Baptiste,,4e Arrondissement,45.77602,4.82845,Entire home/apt,79,365,0,,,1,159,0,
10856410,"LUGDUN'HOME Terreaux ""côté calme""",56149773,Guillaume,,1er Arrondissement,45.76723,4.83078,Entire home/apt,78,3,84,2021-09-01,1.18,5,212,15,6938412598610
10871770,Joli appartement Croix Rousse,3914214,Margaux,,4e Arrondissement,45.77884,4.83385,Entire home/apt,35,365,6,2016-06-27,0.08,1,0,0,
10890112,L'Olivier - Contemporary House,10758726,Claire,,5e Arrondissement,45.75036,4.81863,Entire home/apt,633,1,24,2019-10-25,0.35,11,359,0,6938512631938
